source_row,A_source,B_source,answer_direct,answer_swapped,order_influenced_decision,chosen_source_direct,chosen_source_reversed
221,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
221,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
221,losing_human,losing_paraphrase_mistral,Error,1,Error,Error,losing_paraphrase_mistral
221,losing_human,losing_improve_mistral,1,2,No,losing_human,losing_human
221,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral
221,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
221,losing_human,losing_improve_llama,1,2,No,losing_human,losing_human
221,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
221,losing_human,losing_paraphrase_qwen,1,2,No,losing_human,losing_human
221,losing_human,losing_improve_qwen,Error,1,Error,Error,losing_improve_qwen
221,losing_human,losing_generate_qwen,1,2,No,losing_human,losing_human
221,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini
221,losing_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
221,losing_human,losing_paraphrase_claude,1,1,Yes,losing_human,losing_paraphrase_claude
221,losing_human,losing_improve_claude,1,1,Yes,losing_human,losing_improve_claude
221,losing_human,losing_generate_claude,1,1,Yes,losing_human,losing_generate_claude
222,winning_human,losing_human,1,1,Yes,winning_human,losing_human
222,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
222,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
222,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
222,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
222,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
222,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
222,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
222,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
222,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
222,winning_human,losing_paraphrase_llama,1,1,Yes,winning_human,losing_paraphrase_llama
222,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
222,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
222,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
222,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
222,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
222,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini
222,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
222,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
222,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
222,losing_human,losing_paraphrase_gpt5nano,Error,1,Error,Error,losing_paraphrase_gpt5nano
222,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
222,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
222,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
222,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
222,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
222,losing_human,losing_paraphrase_mistral,1,1,Yes,losing_human,losing_paraphrase_mistral
222,losing_human,losing_improve_mistral,Error,1,Error,Error,losing_improve_mistral
222,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral
222,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
222,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
222,losing_human,losing_generate_llama,1,1,Yes,losing_human,losing_generate_llama
222,losing_human,losing_paraphrase_qwen,Error,1,Error,Error,losing_paraphrase_qwen
222,losing_human,losing_improve_qwen,Error,1,Error,Error,losing_improve_qwen
222,losing_human,losing_generate_qwen,1,1,Yes,losing_human,losing_generate_qwen
222,losing_human,losing_paraphrase_gemini,Error,1,Error,Error,losing_paraphrase_gemini
222,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
222,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
222,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
223,winning_human,losing_human,1,1,Yes,winning_human,losing_human
223,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
223,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
223,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
223,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
223,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
223,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
223,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
223,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
223,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
223,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
223,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
223,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
223,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
223,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
223,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
223,winning_human,losing_generate_gemini,1,1,Yes,winning_human,losing_generate_gemini
223,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
223,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
223,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
223,losing_human,losing_paraphrase_gpt5nano,1,1,Yes,losing_human,losing_paraphrase_gpt5nano
223,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
223,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
223,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
223,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
223,losing_human,losing_generate_gpt4omini,1,1,Yes,losing_human,losing_generate_gpt4omini
223,losing_human,losing_paraphrase_mistral,1,1,Yes,losing_human,losing_paraphrase_mistral
223,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
223,losing_human,losing_generate_mistral,1,2,No,losing_human,losing_human
223,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
223,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
223,losing_human,losing_generate_llama,1,2,No,losing_human,losing_human
223,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
223,losing_human,losing_improve_qwen,1,1,Yes,losing_human,losing_improve_qwen
223,losing_human,losing_generate_qwen,1,1,Yes,losing_human,losing_generate_qwen
223,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
223,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
223,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
223,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
224,winning_human,losing_human,1,1,Yes,winning_human,losing_human
224,winning_human,losing_paraphrase_gpt5nano,1,2,No,winning_human,winning_human
224,winning_human,losing_improve_gpt5nano,1,2,No,winning_human,winning_human
224,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
224,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
224,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
224,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
224,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
224,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
224,winning_human,losing_generate_mistral,1,2,No,winning_human,winning_human
224,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
224,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
224,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
224,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human
224,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
224,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
224,winning_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
224,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
224,winning_human,losing_improve_claude,1,2,No,winning_human,winning_human
224,winning_human,losing_generate_claude,2,Error,Error,losing_generate_claude,Error
224,losing_human,losing_paraphrase_gpt5nano,Error,1,Error,Error,losing_paraphrase_gpt5nano
224,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
224,losing_human,losing_generate_gpt5nano,Error,1,Error,Error,losing_generate_gpt5nano
224,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
224,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
224,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
224,losing_human,losing_paraphrase_mistral,1,1,Yes,losing_human,losing_paraphrase_mistral
224,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
224,losing_human,losing_generate_mistral,1,Error,Error,losing_human,Error
224,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
224,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
224,losing_human,losing_generate_llama,1,2,No,losing_human,losing_human
224,losing_human,losing_paraphrase_qwen,1,2,No,losing_human,losing_human
224,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
224,losing_human,losing_generate_qwen,1,2,No,losing_human,losing_human
224,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
224,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
224,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
224,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
225,winning_human,losing_human,1,1,Yes,winning_human,losing_human
225,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
225,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
225,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
225,winning_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
225,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
225,winning_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
225,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
225,winning_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
225,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
225,winning_human,losing_paraphrase_llama,1,1,Yes,winning_human,losing_paraphrase_llama
225,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
225,winning_human,losing_generate_llama,1,1,Yes,winning_human,losing_generate_llama
225,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
225,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
225,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
225,winning_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini
225,winning_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
225,winning_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
225,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
225,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
225,losing_human,losing_paraphrase_gpt5nano,1,2,No,losing_human,losing_human
225,losing_human,losing_improve_gpt5nano,Error,1,Error,Error,losing_improve_gpt5nano
225,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
225,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
225,losing_human,losing_improve_gpt4omini,1,1,Yes,losing_human,losing_improve_gpt4omini
225,losing_human,losing_generate_gpt4omini,1,1,Yes,losing_human,losing_generate_gpt4omini
225,losing_human,losing_paraphrase_mistral,1,1,Yes,losing_human,losing_paraphrase_mistral
225,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
225,losing_human,losing_generate_mistral,1,Error,Error,losing_human,Error
225,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
225,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
225,losing_human,losing_generate_llama,1,2,No,losing_human,losing_human
225,losing_human,losing_paraphrase_qwen,1,1,Yes,losing_human,losing_paraphrase_qwen
225,losing_human,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen
225,losing_human,losing_generate_qwen,1,2,No,losing_human,losing_human
225,losing_human,losing_paraphrase_gemini,Error,1,Error,Error,losing_paraphrase_gemini
225,losing_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
225,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
225,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
225,losing_human,losing_generate_claude,1,1,Yes,losing_human,losing_generate_claude
226,winning_human,losing_human,1,1,Yes,winning_human,losing_human
226,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
226,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
226,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
226,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
226,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
226,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
226,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
226,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
226,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
226,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
226,winning_human,losing_improve_llama,1,2,No,winning_human,winning_human
226,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
226,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
226,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
226,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
226,winning_human,losing_generate_gemini,1,1,Yes,winning_human,losing_generate_gemini
226,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
226,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
226,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
226,losing_human,losing_paraphrase_gpt5nano,Error,1,Error,Error,losing_paraphrase_gpt5nano
226,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
226,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
226,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
226,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
226,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
226,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
226,losing_human,losing_improve_mistral,1,2,No,losing_human,losing_human
226,losing_human,losing_generate_mistral,1,2,No,losing_human,losing_human
226,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
226,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
226,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
226,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
226,losing_human,losing_improve_qwen,1,1,Yes,losing_human,losing_improve_qwen
226,losing_human,losing_generate_qwen,1,1,Yes,losing_human,losing_generate_qwen
226,losing_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
226,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
226,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
226,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
227,winning_human,losing_human,1,1,Yes,winning_human,losing_human
227,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
227,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
227,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
227,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
227,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
227,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
227,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
227,winning_human,losing_improve_mistral,1,2,No,winning_human,winning_human
227,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
227,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
227,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
227,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
227,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human
227,winning_human,losing_improve_qwen,1,2,No,winning_human,winning_human
227,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
227,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
227,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
227,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
227,losing_human,losing_paraphrase_gpt5nano,1,2,No,losing_human,losing_human
227,losing_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,losing_human
227,losing_human,losing_generate_gpt5nano,Error,1,Error,Error,losing_generate_gpt5nano
227,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
227,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
227,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
227,losing_human,losing_paraphrase_mistral,Error,2,Error,Error,losing_human
227,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
227,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
227,losing_human,losing_paraphrase_llama,Error,2,Error,Error,losing_human
227,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
227,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
227,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
227,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
227,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
227,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
227,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
227,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
229,winning_human,losing_human,1,1,Yes,winning_human,losing_human
229,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
229,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
229,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
229,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
229,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
229,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
229,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
229,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
229,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
229,winning_human,losing_paraphrase_llama,1,1,Yes,winning_human,losing_paraphrase_llama
229,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
229,winning_human,losing_generate_llama,1,1,Yes,winning_human,losing_generate_llama
229,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
229,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
229,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
229,winning_human,losing_generate_gemini,1,1,Yes,winning_human,losing_generate_gemini
229,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
229,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
229,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
229,losing_human,losing_paraphrase_gpt5nano,1,1,Yes,losing_human,losing_paraphrase_gpt5nano
229,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
229,losing_human,losing_generate_gpt5nano,Error,1,Error,Error,losing_generate_gpt5nano
229,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
229,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
229,losing_human,losing_generate_gpt4omini,1,1,Yes,losing_human,losing_generate_gpt4omini
229,losing_human,losing_paraphrase_mistral,Error,1,Error,Error,losing_paraphrase_mistral
229,losing_human,losing_improve_mistral,Error,1,Error,Error,losing_improve_mistral
229,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral
229,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
229,losing_human,losing_improve_llama,Error,1,Error,Error,losing_improve_llama
229,losing_human,losing_generate_llama,1,2,No,losing_human,losing_human
229,losing_human,losing_paraphrase_qwen,1,1,Yes,losing_human,losing_paraphrase_qwen
229,losing_human,losing_improve_qwen,1,1,Yes,losing_human,losing_improve_qwen
229,losing_human,losing_generate_qwen,1,1,Yes,losing_human,losing_generate_qwen
229,losing_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
229,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
229,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
229,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
230,winning_human,losing_human,1,1,Yes,winning_human,losing_human
230,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
230,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
230,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
230,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
230,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
230,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
230,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
230,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
230,winning_human,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral
230,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
230,winning_human,losing_improve_llama,1,2,No,winning_human,winning_human
230,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
230,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
230,winning_human,losing_improve_qwen,1,2,No,winning_human,winning_human
230,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
230,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
230,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
230,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
230,losing_human,losing_paraphrase_gpt5nano,Error,Error,Error,Error,Error
230,losing_human,losing_improve_gpt5nano,1,1,Yes,losing_human,losing_improve_gpt5nano
230,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
230,losing_human,losing_paraphrase_gpt4omini,1,1,Yes,losing_human,losing_paraphrase_gpt4omini
230,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
230,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
230,losing_human,losing_paraphrase_mistral,Error,1,Error,Error,losing_paraphrase_mistral
230,losing_human,losing_improve_mistral,1,1,Yes,losing_human,losing_improve_mistral
230,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral
230,losing_human,losing_paraphrase_llama,1,1,Yes,losing_human,losing_paraphrase_llama
230,losing_human,losing_improve_llama,1,1,Yes,losing_human,losing_improve_llama
230,losing_human,losing_generate_llama,1,1,Yes,losing_human,losing_generate_llama
230,losing_human,losing_paraphrase_qwen,1,1,Yes,losing_human,losing_paraphrase_qwen
230,losing_human,losing_improve_qwen,1,1,Yes,losing_human,losing_improve_qwen
230,losing_human,losing_generate_qwen,1,1,Yes,losing_human,losing_generate_qwen
230,losing_human,losing_paraphrase_claude,1,1,Yes,losing_human,losing_paraphrase_claude
230,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
230,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
231,winning_human,losing_human,1,Error,Error,winning_human,Error
231,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
231,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
231,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
231,winning_human,losing_paraphrase_gpt4omini,1,Error,Error,winning_human,Error
231,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
231,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
231,winning_human,losing_paraphrase_mistral,1,2,No,winning_human,winning_human
231,winning_human,losing_improve_mistral,1,2,No,winning_human,winning_human
