id,proposition,argument_type,score
686562e7,Human cloning should be legal in the United States when and if it is achieved.,paraphrase_mistral,3
686562e7,Human cloning should be legal in the United States when and if it is achieved.,improve_mistral,4
686562e7,Human cloning should be legal in the United States when and if it is achieved.,generate_mistral,2
686562e7,Human cloning should be legal in the United States when and if it is achieved.,paraphrase_llama,4
686562e7,Human cloning should be legal in the United States when and if it is achieved.,improve_llama,4
686562e7,Human cloning should be legal in the United States when and if it is achieved.,generate_llama,3
686562e7,Human cloning should be legal in the United States when and if it is achieved.,paraphrase_qwen,2
686562e7,Human cloning should be legal in the United States when and if it is achieved.,improve_qwen,3
686562e7,Human cloning should be legal in the United States when and if it is achieved.,generate_qwen,4
686562e7,Human cloning should be legal in the United States when and if it is achieved.,paraphrase_gemini,3
686562e7,Human cloning should be legal in the United States when and if it is achieved.,improve_gemini,4
686562e7,Human cloning should be legal in the United States when and if it is achieved.,generate_gemini,5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,winning_text,4
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,losing_text,3
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_gpt5,4
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_gpt5,4
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_gpt5,5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_gpt4o,3
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_gpt4o,4
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_gpt4o,5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_mistral,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_mistral,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_mistral,3
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_llama,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_llama,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_llama,3
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_qwen,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_qwen,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_qwen,3
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_gemini,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_gemini,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_gemini,5
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,paraphrase_sonnet,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,improve_sonnet,2
88ab907c,If Hillary Clinton wins the election it will be because she is a woman.,generate_sonnet,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,3
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_gpt5,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_gpt5,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_gpt5,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_gpt4o,3
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_gpt4o,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_gpt4o,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_mistral,3
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_mistral,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_mistral,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_llama,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_llama,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_llama,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_qwen,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_qwen,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_qwen,5
51a58170,If abortion becomes illegal it should be charged as a capital offense.,paraphrase_gemini,4
51a58170,If abortion becomes illegal it should be charged as a capital offense.,improve_gemini,3
51a58170,If abortion becomes illegal it should be charged as a capital offense.,generate_gemini,5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_gpt5,4
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_gpt5,5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_gpt5,5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_gpt4o,4
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_gpt4o,4
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_gpt4o,5
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_mistral,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_mistral,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_mistral,3
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_llama,3
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_llama,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_llama,4
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_qwen,3
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_qwen,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_qwen,4
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",paraphrase_gemini,2
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",improve_gemini,3
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",generate_gemini,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,3
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_gpt5,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_gpt5,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_gpt5,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_gpt4o,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_gpt4o,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_gpt4o,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_mistral,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_mistral,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_mistral,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_llama,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_llama,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_llama,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_qwen,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_qwen,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_qwen,5
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",paraphrase_gemini,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",improve_gemini,4
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",generate_gemini,5
c9a50042,Implementing universal health care is a bad idea.,winning_text,5
c9a50042,Implementing universal health care is a bad idea.,losing_text,1
c9a50042,Implementing universal health care is a bad idea.,paraphrase_gpt5,2
c9a50042,Implementing universal health care is a bad idea.,improve_gpt5,5
c9a50042,Implementing universal health care is a bad idea.,generate_gpt5,5
c9a50042,Implementing universal health care is a bad idea.,paraphrase_gpt4o,2
c9a50042,Implementing universal health care is a bad idea.,improve_gpt4o,4
c9a50042,Implementing universal health care is a bad idea.,generate_gpt4o,4
c9a50042,Implementing universal health care is a bad idea.,paraphrase_mistral,2
c9a50042,Implementing universal health care is a bad idea.,improve_mistral,2
c9a50042,Implementing universal health care is a bad idea.,generate_mistral,2
c9a50042,Implementing universal health care is a bad idea.,paraphrase_llama,2
c9a50042,Implementing universal health care is a bad idea.,improve_llama,2
c9a50042,Implementing universal health care is a bad idea.,generate_llama,2
c9a50042,Implementing universal health care is a bad idea.,paraphrase_qwen,2
c9a50042,Implementing universal health care is a bad idea.,improve_qwen,1
c9a50042,Implementing universal health care is a bad idea.,generate_qwen,5
c9a50042,Implementing universal health care is a bad idea.,paraphrase_gemini,2
c9a50042,Implementing universal health care is a bad idea.,improve_gemini,2
c9a50042,Implementing universal health care is a bad idea.,generate_gemini,2
c9a50042,Implementing universal health care is a bad idea.,paraphrase_sonnet,1
c9a50042,Implementing universal health care is a bad idea.,improve_sonnet,2
c9a50042,Implementing universal health care is a bad idea.,generate_sonnet,4
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,1
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,4
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_gpt5,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_gpt5,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_gpt5,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_gpt4o,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_gpt4o,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_gpt4o,3
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_mistral,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_mistral,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_mistral,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_llama,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_llama,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_llama,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_qwen,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_qwen,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_qwen,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",paraphrase_gemini,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",improve_gemini,5
1387a47d,"In crowded places, the obese should be made to walk in single file.",generate_gemini,5
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_gpt5,3
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_gpt5,4
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_gpt5,5
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_gpt4o,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_gpt4o,4
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_gpt4o,5
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_mistral,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_mistral,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_mistral,4
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_llama,3
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_llama,3
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_llama,3
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_qwen,3
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_qwen,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_qwen,4
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_gemini,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_gemini,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_gemini,4
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,paraphrase_sonnet,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,improve_sonnet,2
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,generate_sonnet,5
2da30a8b,Infants born alive by accident during partial birth should be killed.,winning_text,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,losing_text,3
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_gpt5,1
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_gpt5,1
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_gpt5,1
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_gpt4o,3
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_gpt4o,3
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_gpt4o,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_mistral,5
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_mistral,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_mistral,1
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_llama,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_llama,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_llama,5
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_qwen,3
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_qwen,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_qwen,4
2da30a8b,Infants born alive by accident during partial birth should be killed.,paraphrase_gemini,5
2da30a8b,Infants born alive by accident during partial birth should be killed.,improve_gemini,5
2da30a8b,Infants born alive by accident during partial birth should be killed.,generate_gemini,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,winning_text,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,losing_text,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_gpt5,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_gpt5,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_gpt5,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_gpt4o,3
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_gpt4o,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_gpt4o,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_mistral,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_mistral,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_mistral,3
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_llama,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_llama,2
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_llama,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_qwen,3
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_qwen,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_qwen,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,paraphrase_gemini,4
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,improve_gemini,5
0e062047,It Is Hypocritical To Believe Lincoln Was Right In Using Violence Against Rebels And King George III wasn't.,generate_gemini,5
06ae91a0,It is wrong to burn flags during protests.,winning_text,3
06ae91a0,It is wrong to burn flags during protests.,losing_text,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_gpt5,5
06ae91a0,It is wrong to burn flags during protests.,improve_gpt5,5
06ae91a0,It is wrong to burn flags during protests.,generate_gpt5,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_gpt4o,5
06ae91a0,It is wrong to burn flags during protests.,improve_gpt4o,5
06ae91a0,It is wrong to burn flags during protests.,generate_gpt4o,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_mistral,5
06ae91a0,It is wrong to burn flags during protests.,improve_mistral,5
06ae91a0,It is wrong to burn flags during protests.,generate_mistral,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_llama,5
06ae91a0,It is wrong to burn flags during protests.,improve_llama,5
06ae91a0,It is wrong to burn flags during protests.,generate_llama,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_qwen,4
06ae91a0,It is wrong to burn flags during protests.,improve_qwen,5
06ae91a0,It is wrong to burn flags during protests.,generate_qwen,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_gemini,5
06ae91a0,It is wrong to burn flags during protests.,improve_gemini,5
06ae91a0,It is wrong to burn flags during protests.,generate_gemini,5
06ae91a0,It is wrong to burn flags during protests.,paraphrase_sonnet,5
06ae91a0,It is wrong to burn flags during protests.,improve_sonnet,5
06ae91a0,It is wrong to burn flags during protests.,generate_sonnet,5
95b82e17,JFK was a Better President than Ronald Reagan.,winning_text,3
95b82e17,JFK was a Better President than Ronald Reagan.,losing_text,4
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_gpt5,4
95b82e17,JFK was a Better President than Ronald Reagan.,improve_gpt5,5
95b82e17,JFK was a Better President than Ronald Reagan.,generate_gpt5,5
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_gpt4o,4
95b82e17,JFK was a Better President than Ronald Reagan.,improve_gpt4o,4
95b82e17,JFK was a Better President than Ronald Reagan.,generate_gpt4o,4
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_mistral,5
95b82e17,JFK was a Better President than Ronald Reagan.,improve_mistral,5
95b82e17,JFK was a Better President than Ronald Reagan.,generate_mistral,5
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_llama,5
95b82e17,JFK was a Better President than Ronald Reagan.,improve_llama,4
95b82e17,JFK was a Better President than Ronald Reagan.,generate_llama,4
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_qwen,5
95b82e17,JFK was a Better President than Ronald Reagan.,improve_qwen,4
95b82e17,JFK was a Better President than Ronald Reagan.,generate_qwen,5
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_gemini,4
95b82e17,JFK was a Better President than Ronald Reagan.,improve_gemini,5
95b82e17,JFK was a Better President than Ronald Reagan.,generate_gemini,5
95b82e17,JFK was a Better President than Ronald Reagan.,paraphrase_sonnet,4
95b82e17,JFK was a Better President than Ronald Reagan.,improve_sonnet,4
95b82e17,JFK was a Better President than Ronald Reagan.,generate_sonnet,5
979e3d60,Libertarianism is a flawed philosophy.,winning_text,1
979e3d60,Libertarianism is a flawed philosophy.,losing_text,2
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_gpt5,3
979e3d60,Libertarianism is a flawed philosophy.,improve_gpt5,5
979e3d60,Libertarianism is a flawed philosophy.,generate_gpt5,5
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_gpt4o,3
979e3d60,Libertarianism is a flawed philosophy.,improve_gpt4o,4
979e3d60,Libertarianism is a flawed philosophy.,generate_gpt4o,5
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_mistral,3
979e3d60,Libertarianism is a flawed philosophy.,improve_mistral,4
979e3d60,Libertarianism is a flawed philosophy.,generate_mistral,4
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_llama,4
979e3d60,Libertarianism is a flawed philosophy.,improve_llama,3
979e3d60,Libertarianism is a flawed philosophy.,generate_llama,5
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_qwen,2
979e3d60,Libertarianism is a flawed philosophy.,improve_qwen,3
979e3d60,Libertarianism is a flawed philosophy.,generate_qwen,4
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_gemini,2
979e3d60,Libertarianism is a flawed philosophy.,improve_gemini,5
979e3d60,Libertarianism is a flawed philosophy.,generate_gemini,5
979e3d60,Libertarianism is a flawed philosophy.,paraphrase_sonnet,3
979e3d60,Libertarianism is a flawed philosophy.,improve_sonnet,4
979e3d60,Libertarianism is a flawed philosophy.,generate_sonnet,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,winning_text,4
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,losing_text,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_gpt5,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_gpt5,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_gpt5,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_gpt4o,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_gpt4o,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_gpt4o,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_mistral,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_mistral,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_mistral,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_llama,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_llama,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_llama,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_qwen,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_qwen,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_qwen,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,paraphrase_gemini,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,improve_gemini,5
eb8e37f7,Liebeck v. McDonald's Restaurants (The McDonalds Coffee Case) was not frivolous.,generate_gemini,5
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,winning_text,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,losing_text,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_gpt5,5
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_gpt5,5
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_gpt5,5
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_gpt4o,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_gpt4o,2
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_gpt4o,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_mistral,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_mistral,2
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_mistral,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_llama,2
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_llama,2
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_llama,4
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_qwen,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_qwen,3
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_qwen,5
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,paraphrase_gemini,4
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,improve_gemini,4
391d21ca,Many voters enlist the government to commit injustices they would not commit personally.,generate_gemini,5
46174ef1,Marijuana should be legalized.,winning_text,3
46174ef1,Marijuana should be legalized.,losing_text,5
46174ef1,Marijuana should be legalized.,paraphrase_gpt5,5
46174ef1,Marijuana should be legalized.,improve_gpt5,5
46174ef1,Marijuana should be legalized.,generate_gpt5,5
46174ef1,Marijuana should be legalized.,paraphrase_gpt4o,5
46174ef1,Marijuana should be legalized.,improve_gpt4o,5
46174ef1,Marijuana should be legalized.,generate_gpt4o,4
46174ef1,Marijuana should be legalized.,paraphrase_mistral,5
46174ef1,Marijuana should be legalized.,improve_mistral,5
46174ef1,Marijuana should be legalized.,generate_mistral,5
46174ef1,Marijuana should be legalized.,paraphrase_llama,4
46174ef1,Marijuana should be legalized.,improve_llama,5
46174ef1,Marijuana should be legalized.,generate_llama,5
46174ef1,Marijuana should be legalized.,paraphrase_qwen,5
46174ef1,Marijuana should be legalized.,improve_qwen,5
46174ef1,Marijuana should be legalized.,generate_qwen,5
46174ef1,Marijuana should be legalized.,paraphrase_gemini,5
46174ef1,Marijuana should be legalized.,improve_gemini,5
46174ef1,Marijuana should be legalized.,generate_gemini,5
46174ef1,Marijuana should be legalized.,paraphrase_sonnet,5
46174ef1,Marijuana should be legalized.,improve_sonnet,5
46174ef1,Marijuana should be legalized.,generate_sonnet,5
941ed928,Marriage equality should be accepted and allowed.,winning_text,1
941ed928,Marriage equality should be accepted and allowed.,losing_text,3
941ed928,Marriage equality should be accepted and allowed.,paraphrase_gpt5,4
941ed928,Marriage equality should be accepted and allowed.,improve_gpt5,5
941ed928,Marriage equality should be accepted and allowed.,generate_gpt5,5
941ed928,Marriage equality should be accepted and allowed.,paraphrase_gpt4o,2
941ed928,Marriage equality should be accepted and allowed.,improve_gpt4o,5
941ed928,Marriage equality should be accepted and allowed.,generate_gpt4o,5
941ed928,Marriage equality should be accepted and allowed.,paraphrase_mistral,2
941ed928,Marriage equality should be accepted and allowed.,improve_mistral,2
941ed928,Marriage equality should be accepted and allowed.,generate_mistral,2
941ed928,Marriage equality should be accepted and allowed.,paraphrase_llama,2
941ed928,Marriage equality should be accepted and allowed.,improve_llama,2
941ed928,Marriage equality should be accepted and allowed.,generate_llama,3
941ed928,Marriage equality should be accepted and allowed.,paraphrase_qwen,2
941ed928,Marriage equality should be accepted and allowed.,improve_qwen,2
941ed928,Marriage equality should be accepted and allowed.,generate_qwen,2
941ed928,Marriage equality should be accepted and allowed.,paraphrase_gemini,3
941ed928,Marriage equality should be accepted and allowed.,improve_gemini,2
