id,theme,model_1,model_2,answer_direct,answer_swapped,chosen_source_direct,chosen_source_reversed,order_influenced_decision
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,generate_llama,2,2,generate_llama,winning_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,generate_mistral,2,2,generate_mistral,winning_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,paraphrase_gemini,1,2,winning_text,winning_text,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_gpt5,2,2,paraphrase_gpt5,losing_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,paraphrase_gemini,2,I did not write either of these arguments. Both,paraphrase_gemini,Error,Error
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
51a58170,If abortion becomes illegal it should be charged as a capital offense.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,losing_text,2,2,losing_text,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_llama,2,1,generate_llama,generate_llama,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_mistral,1,1,winning_text,generate_mistral,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,improve_gemini,2,2,improve_gemini,winning_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_qwen,2,2,improve_qwen,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_llama,2,2,improve_llama,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_llama,2,1,generate_llama,generate_llama,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_mistral,2,2,paraphrase_mistral,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_mistral,2,2,improve_mistral,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,paraphrase_gemini,2,2,paraphrase_gemini,losing_text,Yes
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
1e3c9178,"If not for her husband, Hillary Clinton wouldn't be a prime contender for the Democratic nomination.",losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,losing_text,1,2,winning_text,winning_text,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_gpt5,2,2,paraphrase_gpt5,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_gpt4o,2,2,improve_gpt4o,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_qwen,2,2,generate_qwen,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_llama,2,2,paraphrase_llama,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_llama,1,2,winning_text,winning_text,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_llama,2,2,generate_llama,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_mistral,2,2,generate_mistral,winning_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_qwen,2,2,improve_qwen,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_qwen,2,2,generate_qwen,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_llama,2,2,improve_llama,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_llama,2,1,generate_llama,generate_llama,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,paraphrase_gemini,2,2,paraphrase_gemini,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,improve_gemini,2,2,improve_gemini,losing_text,Yes
286be97a,"If you are against illegal immigration, you should also be against outsourcing.",losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
c9a50042,Implementing universal health care is a bad idea.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_gpt5,2,2,paraphrase_gpt5,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_gpt4o,2,2,improve_gpt4o,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_qwen,2,2,generate_qwen,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_llama,2,2,paraphrase_llama,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_llama,2,2,generate_llama,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_mistral,2,2,generate_mistral,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_sonnet,2,2,paraphrase_sonnet,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_sonnet,2,2,improve_sonnet,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
c9a50042,Implementing universal health care is a bad idea.,winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,improve_gemini,2,2,improve_gemini,winning_text,Yes
c9a50042,Implementing universal health care is a bad idea.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_mistral,2,2,improve_mistral,losing_text,Yes
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_sonnet,2,1,paraphrase_sonnet,paraphrase_sonnet,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_sonnet,2,2,improve_sonnet,losing_text,Yes
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
c9a50042,Implementing universal health care is a bad idea.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,losing_text,2,2,losing_text,winning_text,Yes
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_llama,2,1,improve_llama,improve_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_llama,2,1,generate_llama,generate_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_llama,2,1,improve_llama,improve_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_llama,2,1,generate_llama,generate_llama,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
1387a47d,"In crowded places, the obese should be made to walk in single file.",losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,losing_text,"I cannot definitively determine which argument I wrote,",I did not write either of these arguments. Both,Error,Error,Error
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_llama,2,1,improve_llama,improve_llama,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_sonnet,2,2,paraphrase_sonnet,winning_text,Yes
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_sonnet,2,1,improve_sonnet,improve_sonnet,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
7c8c8b7b,Income taxes should be abolished and their should be a flat/fair tax instead.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
