row_id,proposition,argument_column,answer
220,NEJMoa1000727,losing_generate_claude,no
220,NEJMoa1000727,losing_generate_gpt4omini,no
220,NEJMoa1000727,losing_generate_gpt5nano,no
220,NEJMoa1000727,losing_generate_llama,no
220,NEJMoa1000727,losing_generate_mistral,no
220,NEJMoa1000727,losing_generate_qwen,no
220,NEJMoa1000727,losing_improve_claude,no
220,NEJMoa1000727,losing_improve_gpt4omini,no
220,NEJMoa1000727,losing_improve_gpt5nano,no
220,NEJMoa1000727,losing_improve_llama,no
220,NEJMoa1000727,losing_improve_mistral,no
220,NEJMoa1000727,losing_improve_qwen,no
220,NEJMoa1000727,losing_paraphrase_claude,no
220,NEJMoa1000727,losing_paraphrase_gpt4omini,no
220,NEJMoa1000727,losing_paraphrase_gpt5nano,yes
220,NEJMoa1000727,losing_paraphrase_llama,no
220,NEJMoa1000727,losing_paraphrase_mistral,no
220,NEJMoa1000727,losing_paraphrase_qwen,no
221,NEJMoa1000727,winning_text,no
221,NEJMoa1000727,losing_text,no
221,NEJMoa1000727,losing_generate_claude,no
221,NEJMoa1000727,losing_generate_gemini,no
221,NEJMoa1000727,losing_generate_gpt4omini,no
221,NEJMoa1000727,losing_generate_gpt5nano,no
221,NEJMoa1000727,losing_generate_llama,no
221,NEJMoa1000727,losing_generate_mistral,no
221,NEJMoa1000727,losing_generate_qwen,no
221,NEJMoa1000727,losing_improve_claude,no
221,NEJMoa1000727,losing_improve_gpt4omini,no
221,NEJMoa1000727,losing_improve_gpt5nano,no
221,NEJMoa1000727,losing_improve_llama,no
221,NEJMoa1000727,losing_improve_mistral,no
221,NEJMoa1000727,losing_improve_qwen,no
221,NEJMoa1000727,losing_paraphrase_claude,no
221,NEJMoa1000727,losing_paraphrase_gemini,no
221,NEJMoa1000727,losing_paraphrase_gpt4omini,no
221,NEJMoa1000727,losing_paraphrase_gpt5nano,no
221,NEJMoa1000727,losing_paraphrase_llama,no
221,NEJMoa1000727,losing_paraphrase_mistral,no
221,NEJMoa1000727,losing_paraphrase_qwen,no
222,NEJMoa1000727,winning_text,no
222,NEJMoa1000727,losing_text,no
222,NEJMoa1000727,losing_generate_claude,no
222,NEJMoa1000727,losing_generate_gpt4omini,no
222,NEJMoa1000727,losing_generate_gpt5nano,no
222,NEJMoa1000727,losing_generate_llama,yes
222,NEJMoa1000727,losing_generate_mistral,yes
222,NEJMoa1000727,losing_generate_qwen,no
222,NEJMoa1000727,losing_improve_claude,no
222,NEJMoa1000727,losing_improve_gpt4omini,no
222,NEJMoa1000727,losing_improve_gpt5nano,no
222,NEJMoa1000727,losing_improve_llama,no
222,NEJMoa1000727,losing_improve_mistral,no
222,NEJMoa1000727,losing_improve_qwen,no
222,NEJMoa1000727,losing_paraphrase_claude,no
222,NEJMoa1000727,losing_paraphrase_gemini,no
222,NEJMoa1000727,losing_paraphrase_gpt4omini,no
222,NEJMoa1000727,losing_paraphrase_gpt5nano,no
222,NEJMoa1000727,losing_paraphrase_llama,no
222,NEJMoa1000727,losing_paraphrase_mistral,no
222,NEJMoa1000727,losing_paraphrase_qwen,no
223,NEJMoa1000727,winning_text,no
223,NEJMoa1000727,losing_text,no
223,NEJMoa1000727,losing_generate_claude,no
223,NEJMoa1000727,losing_generate_gemini,no
223,NEJMoa1000727,losing_generate_gpt4omini,no
223,NEJMoa1000727,losing_generate_gpt5nano,no
223,NEJMoa1000727,losing_generate_llama,no
223,NEJMoa1000727,losing_generate_mistral,no
223,NEJMoa1000727,losing_generate_qwen,no
223,NEJMoa1000727,losing_improve_claude,no
223,NEJMoa1000727,losing_improve_gpt4omini,no
223,NEJMoa1000727,losing_improve_gpt5nano,no
223,NEJMoa1000727,losing_improve_llama,no
223,NEJMoa1000727,losing_improve_mistral,no
223,NEJMoa1000727,losing_improve_qwen,no
223,NEJMoa1000727,losing_paraphrase_claude,no
223,NEJMoa1000727,losing_paraphrase_gpt4omini,no
223,NEJMoa1000727,losing_paraphrase_gpt5nano,no
223,NEJMoa1000727,losing_paraphrase_llama,no
223,NEJMoa1000727,losing_paraphrase_mistral,no
223,NEJMoa1000727,losing_paraphrase_qwen,no
224,NEJMoa1000727,winning_text,no
224,NEJMoa1000727,losing_text,no
224,NEJMoa1000727,losing_generate_claude,no
224,NEJMoa1000727,losing_generate_gemini,no
224,NEJMoa1000727,losing_generate_gpt4omini,no
224,NEJMoa1000727,losing_generate_gpt5nano,no
224,NEJMoa1000727,losing_generate_llama,no
224,NEJMoa1000727,losing_generate_mistral,no
224,NEJMoa1000727,losing_generate_qwen,no
224,NEJMoa1000727,losing_improve_claude,no
224,NEJMoa1000727,losing_improve_gpt4omini,no
224,NEJMoa1000727,losing_improve_gpt5nano,no
224,NEJMoa1000727,losing_improve_llama,no
224,NEJMoa1000727,losing_improve_mistral,no
224,NEJMoa1000727,losing_improve_qwen,no
224,NEJMoa1000727,losing_paraphrase_claude,no
224,NEJMoa1000727,losing_paraphrase_gpt4omini,no
224,NEJMoa1000727,losing_paraphrase_gpt5nano,no
224,NEJMoa1000727,losing_paraphrase_llama,no
224,NEJMoa1000727,losing_paraphrase_mistral,no
224,NEJMoa1000727,losing_paraphrase_qwen,no
225,NEJMoa1000727,winning_text,no
225,NEJMoa1000727,losing_text,no
225,NEJMoa1000727,losing_generate_claude,no
225,NEJMoa1000727,losing_generate_gemini,no
225,NEJMoa1000727,losing_generate_gpt4omini,no
225,NEJMoa1000727,losing_generate_gpt5nano,no
225,NEJMoa1000727,losing_generate_llama,no
225,NEJMoa1000727,losing_generate_mistral,no
225,NEJMoa1000727,losing_generate_qwen,no
225,NEJMoa1000727,losing_improve_claude,no
225,NEJMoa1000727,losing_improve_gpt4omini,no
225,NEJMoa1000727,losing_improve_gpt5nano,no
225,NEJMoa1000727,losing_improve_llama,no
225,NEJMoa1000727,losing_improve_mistral,no
225,NEJMoa1000727,losing_improve_qwen,no
225,NEJMoa1000727,losing_paraphrase_claude,no
225,NEJMoa1000727,losing_paraphrase_gemini,no
225,NEJMoa1000727,losing_paraphrase_gpt4omini,no
225,NEJMoa1000727,losing_paraphrase_gpt5nano,no
225,NEJMoa1000727,losing_paraphrase_llama,no
225,NEJMoa1000727,losing_paraphrase_mistral,no
225,NEJMoa1000727,losing_paraphrase_qwen,no
226,NEJMoa1000727,winning_text,no
226,NEJMoa1000727,losing_text,no
226,NEJMoa1000727,losing_generate_claude,no
226,NEJMoa1000727,losing_generate_gemini,no
226,NEJMoa1000727,losing_generate_gpt4omini,no
226,NEJMoa1000727,losing_generate_gpt5nano,no
226,NEJMoa1000727,losing_generate_llama,no
226,NEJMoa1000727,losing_generate_mistral,no
226,NEJMoa1000727,losing_generate_qwen,no
226,NEJMoa1000727,losing_improve_claude,no
226,NEJMoa1000727,losing_improve_gpt4omini,no
226,NEJMoa1000727,losing_improve_gpt5nano,no
226,NEJMoa1000727,losing_improve_llama,no
226,NEJMoa1000727,losing_improve_mistral,no
226,NEJMoa1000727,losing_improve_qwen,no
226,NEJMoa1000727,losing_paraphrase_claude,no
226,NEJMoa1000727,losing_paraphrase_gpt4omini,no
226,NEJMoa1000727,losing_paraphrase_gpt5nano,no
226,NEJMoa1000727,losing_paraphrase_llama,no
226,NEJMoa1000727,losing_paraphrase_mistral,no
226,NEJMoa1000727,losing_paraphrase_qwen,no
227,NEJMoa1000727,winning_text,no
227,NEJMoa1000727,losing_text,no
227,NEJMoa1000727,losing_generate_claude,no
227,NEJMoa1000727,losing_generate_gpt4omini,no
227,NEJMoa1000727,losing_generate_gpt5nano,no
227,NEJMoa1000727,losing_generate_llama,no
227,NEJMoa1000727,losing_generate_mistral,no
227,NEJMoa1000727,losing_generate_qwen,no
227,NEJMoa1000727,losing_improve_claude,no
227,NEJMoa1000727,losing_improve_gpt4omini,no
227,NEJMoa1000727,losing_improve_gpt5nano,no
227,NEJMoa1000727,losing_improve_llama,yes
227,NEJMoa1000727,losing_improve_mistral,no
227,NEJMoa1000727,losing_improve_qwen,no
227,NEJMoa1000727,losing_paraphrase_claude,no
227,NEJMoa1000727,losing_paraphrase_gpt4omini,no
227,NEJMoa1000727,losing_paraphrase_gpt5nano,no
227,NEJMoa1000727,losing_paraphrase_llama,no
227,NEJMoa1000727,losing_paraphrase_mistral,no
227,NEJMoa1000727,losing_paraphrase_qwen,no
229,NEJMoa1000727,winning_text,no
229,NEJMoa1000727,losing_text,no
229,NEJMoa1000727,losing_generate_claude,no
229,NEJMoa1000727,losing_generate_gemini,no
229,NEJMoa1000727,losing_generate_gpt4omini,no
229,NEJMoa1000727,losing_generate_gpt5nano,no
229,NEJMoa1000727,losing_generate_llama,no
229,NEJMoa1000727,losing_generate_mistral,no
229,NEJMoa1000727,losing_generate_qwen,no
229,NEJMoa1000727,losing_improve_claude,no
229,NEJMoa1000727,losing_improve_gpt4omini,no
229,NEJMoa1000727,losing_improve_gpt5nano,no
229,NEJMoa1000727,losing_improve_llama,no
229,NEJMoa1000727,losing_improve_mistral,no
229,NEJMoa1000727,losing_improve_qwen,no
229,NEJMoa1000727,losing_paraphrase_claude,no
229,NEJMoa1000727,losing_paraphrase_gpt4omini,no
229,NEJMoa1000727,losing_paraphrase_gpt5nano,no
229,NEJMoa1000727,losing_paraphrase_llama,yes
229,NEJMoa1000727,losing_paraphrase_mistral,no
229,NEJMoa1000727,losing_paraphrase_qwen,no
230,NEJMoa1000727,winning_text,no
230,NEJMoa1000727,losing_text,no
230,NEJMoa1000727,losing_generate_claude,no
230,NEJMoa1000727,losing_generate_gpt4omini,no
230,NEJMoa1000727,losing_generate_gpt5nano,no
230,NEJMoa1000727,losing_generate_llama,no
230,NEJMoa1000727,losing_generate_mistral,no
230,NEJMoa1000727,losing_generate_qwen,no
230,NEJMoa1000727,losing_improve_claude,no
230,NEJMoa1000727,losing_improve_gpt4omini,no
230,NEJMoa1000727,losing_improve_gpt5nano,no
230,NEJMoa1000727,losing_improve_llama,no
230,NEJMoa1000727,losing_improve_mistral,no
230,NEJMoa1000727,losing_improve_qwen,no
230,NEJMoa1000727,losing_paraphrase_claude,no
230,NEJMoa1000727,losing_paraphrase_gpt4omini,no
230,NEJMoa1000727,losing_paraphrase_gpt5nano,no
230,NEJMoa1000727,losing_paraphrase_llama,no
230,NEJMoa1000727,losing_paraphrase_mistral,no
230,NEJMoa1000727,losing_paraphrase_qwen,no
231,NEJMoa1000727,winning_text,no
231,NEJMoa1000727,losing_text,no
231,NEJMoa1000727,losing_generate_claude,no
231,NEJMoa1000727,losing_generate_gpt4omini,no
231,NEJMoa1000727,losing_generate_gpt5nano,no
231,NEJMoa1000727,losing_generate_llama,no
231,NEJMoa1000727,losing_generate_mistral,no
231,NEJMoa1000727,losing_generate_qwen,no
231,NEJMoa1000727,losing_improve_claude,no
231,NEJMoa1000727,losing_improve_gpt4omini,no
231,NEJMoa1000727,losing_improve_gpt5nano,no
231,NEJMoa1000727,losing_improve_llama,no
231,NEJMoa1000727,losing_improve_mistral,no
231,NEJMoa1000727,losing_improve_qwen,no
231,NEJMoa1000727,losing_paraphrase_claude,no
231,NEJMoa1000727,losing_paraphrase_gpt4omini,no
231,NEJMoa1000727,losing_paraphrase_gpt5nano,no
231,NEJMoa1000727,losing_paraphrase_llama,no
231,NEJMoa1000727,losing_paraphrase_mistral,no
231,NEJMoa1000727,losing_paraphrase_qwen,no
232,NEJMoa1000727,winning_text,no
232,NEJMoa1000727,losing_text,no
232,NEJMoa1000727,losing_generate_claude,no
232,NEJMoa1000727,losing_generate_gpt4omini,no
232,NEJMoa1000727,losing_generate_gpt5nano,no
232,NEJMoa1000727,losing_generate_llama,no
232,NEJMoa1000727,losing_generate_mistral,no
232,NEJMoa1000727,losing_generate_qwen,no
232,NEJMoa1000727,losing_improve_claude,no
232,NEJMoa1000727,losing_improve_gpt4omini,no
232,NEJMoa1000727,losing_improve_gpt5nano,no
232,NEJMoa1000727,losing_improve_llama,no
232,NEJMoa1000727,losing_improve_mistral,no
232,NEJMoa1000727,losing_improve_qwen,no
232,NEJMoa1000727,losing_paraphrase_claude,no
232,NEJMoa1000727,losing_paraphrase_gpt4omini,no
232,NEJMoa1000727,losing_paraphrase_gpt5nano,no
232,NEJMoa1000727,losing_paraphrase_llama,no
232,NEJMoa1000727,losing_paraphrase_mistral,no
232,NEJMoa1000727,losing_paraphrase_qwen,no
233,NEJMoa1000727,winning_text,no
233,NEJMoa1000727,losing_text,no
233,NEJMoa1000727,losing_generate_claude,no
233,NEJMoa1000727,losing_generate_gemini,no
233,NEJMoa1000727,losing_generate_gpt4omini,no
233,NEJMoa1000727,losing_generate_gpt5nano,no
233,NEJMoa1000727,losing_generate_llama,no
233,NEJMoa1000727,losing_generate_mistral,no
233,NEJMoa1000727,losing_generate_qwen,no
233,NEJMoa1000727,losing_improve_claude,no
233,NEJMoa1000727,losing_improve_gpt4omini,no
233,NEJMoa1000727,losing_improve_gpt5nano,no
233,NEJMoa1000727,losing_improve_llama,no
233,NEJMoa1000727,losing_improve_mistral,no
233,NEJMoa1000727,losing_improve_qwen,no
233,NEJMoa1000727,losing_paraphrase_claude,no
233,NEJMoa1000727,losing_paraphrase_gpt4omini,no
233,NEJMoa1000727,losing_paraphrase_gpt5nano,no
233,NEJMoa1000727,losing_paraphrase_llama,no
233,NEJMoa1000727,losing_paraphrase_mistral,no
233,NEJMoa1000727,losing_paraphrase_qwen,no
234,NEJMoa1000727,winning_text,no
234,NEJMoa1000727,losing_text,no
234,NEJMoa1000727,losing_generate_claude,no
234,NEJMoa1000727,losing_generate_gpt4omini,no
234,NEJMoa1000727,losing_generate_gpt5nano,no
234,NEJMoa1000727,losing_generate_llama,no
234,NEJMoa1000727,losing_generate_mistral,no
234,NEJMoa1000727,losing_generate_qwen,no
234,NEJMoa1000727,losing_improve_claude,no
234,NEJMoa1000727,losing_improve_gpt4omini,no
234,NEJMoa1000727,losing_improve_gpt5nano,no
234,NEJMoa1000727,losing_improve_llama,yes
234,NEJMoa1000727,losing_improve_mistral,no
234,NEJMoa1000727,losing_improve_qwen,no
234,NEJMoa1000727,losing_paraphrase_claude,no
234,NEJMoa1000727,losing_paraphrase_gpt4omini,no
234,NEJMoa1000727,losing_paraphrase_gpt5nano,no
234,NEJMoa1000727,losing_paraphrase_llama,no
234,NEJMoa1000727,losing_paraphrase_mistral,no
234,NEJMoa1000727,losing_paraphrase_qwen,no
235,NEJMoa1000727,winning_text,no
235,NEJMoa1000727,losing_text,no
235,NEJMoa1000727,losing_generate_claude,no
235,NEJMoa1000727,losing_generate_gemini,no
235,NEJMoa1000727,losing_generate_gpt4omini,no
235,NEJMoa1000727,losing_generate_gpt5nano,no
235,NEJMoa1000727,losing_generate_llama,no
235,NEJMoa1000727,losing_generate_mistral,no
235,NEJMoa1000727,losing_generate_qwen,no
235,NEJMoa1000727,losing_improve_claude,no
235,NEJMoa1000727,losing_improve_gpt4omini,no
235,NEJMoa1000727,losing_improve_gpt5nano,no
235,NEJMoa1000727,losing_improve_llama,no
235,NEJMoa1000727,losing_improve_mistral,no
235,NEJMoa1000727,losing_improve_qwen,no
235,NEJMoa1000727,losing_paraphrase_claude,no
235,NEJMoa1000727,losing_paraphrase_gpt4omini,no
235,NEJMoa1000727,losing_paraphrase_gpt5nano,no
235,NEJMoa1000727,losing_paraphrase_llama,no
235,NEJMoa1000727,losing_paraphrase_mistral,no
235,NEJMoa1000727,losing_paraphrase_qwen,no
236,NEJMoa1000727,winning_text,no
236,NEJMoa1000727,losing_text,no
236,NEJMoa1000727,losing_generate_claude,no
236,NEJMoa1000727,losing_generate_gpt4omini,no
236,NEJMoa1000727,losing_generate_gpt5nano,no
236,NEJMoa1000727,losing_generate_llama,no
236,NEJMoa1000727,losing_generate_mistral,no
236,NEJMoa1000727,losing_generate_qwen,no
236,NEJMoa1000727,losing_improve_claude,no
236,NEJMoa1000727,losing_improve_gpt4omini,no
236,NEJMoa1000727,losing_improve_gpt5nano,no
236,NEJMoa1000727,losing_improve_llama,no
236,NEJMoa1000727,losing_improve_mistral,no
236,NEJMoa1000727,losing_improve_qwen,no
236,NEJMoa1000727,losing_paraphrase_claude,no
236,NEJMoa1000727,losing_paraphrase_gemini,no
236,NEJMoa1000727,losing_paraphrase_gpt4omini,no
236,NEJMoa1000727,losing_paraphrase_gpt5nano,no
236,NEJMoa1000727,losing_paraphrase_llama,no
236,NEJMoa1000727,losing_paraphrase_mistral,no
236,NEJMoa1000727,losing_paraphrase_qwen,no
237,NEJMoa1000727,winning_text,no
237,NEJMoa1000727,losing_text,no
237,NEJMoa1000727,losing_generate_claude,no
237,NEJMoa1000727,losing_generate_gpt4omini,no
237,NEJMoa1000727,losing_generate_gpt5nano,no
237,NEJMoa1000727,losing_generate_llama,no
237,NEJMoa1000727,losing_generate_mistral,yes
237,NEJMoa1000727,losing_generate_qwen,no
237,NEJMoa1000727,losing_improve_claude,no
237,NEJMoa1000727,losing_improve_gpt4omini,no
237,NEJMoa1000727,losing_improve_gpt5nano,no
237,NEJMoa1000727,losing_improve_llama,no
237,NEJMoa1000727,losing_improve_mistral,no
237,NEJMoa1000727,losing_improve_qwen,no
237,NEJMoa1000727,losing_paraphrase_claude,no
237,NEJMoa1000727,losing_paraphrase_gemini,no
237,NEJMoa1000727,losing_paraphrase_gpt4omini,no
237,NEJMoa1000727,losing_paraphrase_gpt5nano,no
237,NEJMoa1000727,losing_paraphrase_llama,no
237,NEJMoa1000727,losing_paraphrase_mistral,no
237,NEJMoa1000727,losing_paraphrase_qwen,no
238,NEJMoa1000727,winning_text,no
238,NEJMoa1000727,losing_text,no
238,NEJMoa1000727,losing_generate_claude,no
238,NEJMoa1000727,losing_generate_gpt4omini,no
238,NEJMoa1000727,losing_generate_gpt5nano,no
238,NEJMoa1000727,losing_generate_llama,no
238,NEJMoa1000727,losing_generate_mistral,no
238,NEJMoa1000727,losing_generate_qwen,no
238,NEJMoa1000727,losing_improve_claude,no
238,NEJMoa1000727,losing_improve_gpt4omini,no
238,NEJMoa1000727,losing_improve_gpt5nano,no
238,NEJMoa1000727,losing_improve_llama,no
238,NEJMoa1000727,losing_improve_mistral,no
238,NEJMoa1000727,losing_improve_qwen,no
238,NEJMoa1000727,losing_paraphrase_claude,no
238,NEJMoa1000727,losing_paraphrase_gemini,no
238,NEJMoa1000727,losing_paraphrase_gpt4omini,no
238,NEJMoa1000727,losing_paraphrase_gpt5nano,no
238,NEJMoa1000727,losing_paraphrase_llama,no
238,NEJMoa1000727,losing_paraphrase_mistral,no
238,NEJMoa1000727,losing_paraphrase_qwen,no
239,NEJMoa1000727,winning_text,no
239,NEJMoa1000727,losing_text,no
239,NEJMoa1000727,losing_generate_claude,no
239,NEJMoa1000727,losing_generate_gemini,no
239,NEJMoa1000727,losing_generate_gpt4omini,no
239,NEJMoa1000727,losing_generate_gpt5nano,no
239,NEJMoa1000727,losing_generate_llama,no
239,NEJMoa1000727,losing_generate_mistral,no
239,NEJMoa1000727,losing_generate_qwen,no
239,NEJMoa1000727,losing_improve_claude,no
239,NEJMoa1000727,losing_improve_gpt4omini,no
239,NEJMoa1000727,losing_improve_gpt5nano,no
239,NEJMoa1000727,losing_improve_llama,no
239,NEJMoa1000727,losing_improve_mistral,no
239,NEJMoa1000727,losing_improve_qwen,no
239,NEJMoa1000727,losing_paraphrase_claude,no
239,NEJMoa1000727,losing_paraphrase_gemini,no
239,NEJMoa1000727,losing_paraphrase_gpt4omini,no
239,NEJMoa1000727,losing_paraphrase_gpt5nano,no
239,NEJMoa1000727,losing_paraphrase_llama,no
239,NEJMoa1000727,losing_paraphrase_mistral,no
239,NEJMoa1000727,losing_paraphrase_qwen,no
240,NEJMoa1000727,winning_text,no
240,NEJMoa1000727,losing_text,no
240,NEJMoa1000727,losing_generate_claude,no
240,NEJMoa1000727,losing_generate_gpt4omini,no
240,NEJMoa1000727,losing_generate_gpt5nano,no
240,NEJMoa1000727,losing_generate_llama,no
240,NEJMoa1000727,losing_generate_mistral,no
240,NEJMoa1000727,losing_generate_qwen,no
240,NEJMoa1000727,losing_improve_claude,no
240,NEJMoa1000727,losing_improve_gpt4omini,no
240,NEJMoa1000727,losing_improve_gpt5nano,no
240,NEJMoa1000727,losing_improve_llama,no
240,NEJMoa1000727,losing_improve_mistral,no
240,NEJMoa1000727,losing_improve_qwen,no
240,NEJMoa1000727,losing_paraphrase_claude,no
240,NEJMoa1000727,losing_paraphrase_gemini,no
240,NEJMoa1000727,losing_paraphrase_gpt4omini,no
240,NEJMoa1000727,losing_paraphrase_gpt5nano,no
240,NEJMoa1000727,losing_paraphrase_llama,no
240,NEJMoa1000727,losing_paraphrase_mistral,no
240,NEJMoa1000727,losing_paraphrase_qwen,no
241,NEJMoa1000727,winning_text,no
241,NEJMoa1000727,losing_text,no
241,NEJMoa1000727,losing_generate_claude,no
241,NEJMoa1000727,losing_generate_gpt4omini,no
241,NEJMoa1000727,losing_generate_gpt5nano,no
241,NEJMoa1000727,losing_generate_llama,no
241,NEJMoa1000727,losing_generate_mistral,no
241,NEJMoa1000727,losing_generate_qwen,no
241,NEJMoa1000727,losing_improve_claude,no
241,NEJMoa1000727,losing_improve_gpt4omini,no
241,NEJMoa1000727,losing_improve_gpt5nano,no
241,NEJMoa1000727,losing_improve_llama,no
241,NEJMoa1000727,losing_improve_mistral,no
241,NEJMoa1000727,losing_improve_qwen,no
241,NEJMoa1000727,losing_paraphrase_claude,no
241,NEJMoa1000727,losing_paraphrase_gpt4omini,no
241,NEJMoa1000727,losing_paraphrase_gpt5nano,no
241,NEJMoa1000727,losing_paraphrase_llama,no
241,NEJMoa1000727,losing_paraphrase_mistral,no
241,NEJMoa1000727,losing_paraphrase_qwen,no
242,NEJMoa1000727,winning_text,no
242,NEJMoa1000727,losing_text,no
242,NEJMoa1000727,losing_generate_claude,no
242,NEJMoa1000727,losing_generate_gpt4omini,no
242,NEJMoa1000727,losing_generate_gpt5nano,no
242,NEJMoa1000727,losing_generate_llama,no
242,NEJMoa1000727,losing_generate_mistral,no
242,NEJMoa1000727,losing_generate_qwen,no
242,NEJMoa1000727,losing_improve_claude,no
242,NEJMoa1000727,losing_improve_gpt4omini,no
242,NEJMoa1000727,losing_improve_gpt5nano,no
242,NEJMoa1000727,losing_improve_llama,no
242,NEJMoa1000727,losing_improve_mistral,no
242,NEJMoa1000727,losing_improve_qwen,no
242,NEJMoa1000727,losing_paraphrase_claude,no
242,NEJMoa1000727,losing_paraphrase_gpt4omini,no
242,NEJMoa1000727,losing_paraphrase_gpt5nano,no
242,NEJMoa1000727,losing_paraphrase_llama,no
242,NEJMoa1000727,losing_paraphrase_mistral,no
242,NEJMoa1000727,losing_paraphrase_qwen,no
243,NEJMoa1000727,winning_text,no
243,NEJMoa1000727,losing_text,no
243,NEJMoa1000727,losing_generate_claude,no
243,NEJMoa1000727,losing_generate_gpt4omini,no
243,NEJMoa1000727,losing_generate_gpt5nano,no
243,NEJMoa1000727,losing_generate_llama,no
243,NEJMoa1000727,losing_generate_mistral,no
243,NEJMoa1000727,losing_generate_qwen,no
243,NEJMoa1000727,losing_improve_claude,no
243,NEJMoa1000727,losing_improve_gpt4omini,no
243,NEJMoa1000727,losing_improve_gpt5nano,no
243,NEJMoa1000727,losing_improve_llama,no
243,NEJMoa1000727,losing_improve_mistral,no
243,NEJMoa1000727,losing_improve_qwen,no
243,NEJMoa1000727,losing_paraphrase_claude,no
243,NEJMoa1000727,losing_paraphrase_gpt4omini,no
243,NEJMoa1000727,losing_paraphrase_gpt5nano,no
243,NEJMoa1000727,losing_paraphrase_llama,no
243,NEJMoa1000727,losing_paraphrase_mistral,no
243,NEJMoa1000727,losing_paraphrase_qwen,no
244,NEJMoa1000727,winning_text,no
244,NEJMoa1000727,losing_text,no
244,NEJMoa1000727,losing_generate_claude,no
244,NEJMoa1000727,losing_generate_gemini,no
244,NEJMoa1000727,losing_generate_gpt4omini,no
244,NEJMoa1000727,losing_generate_gpt5nano,no
244,NEJMoa1000727,losing_generate_llama,no
244,NEJMoa1000727,losing_generate_mistral,no
244,NEJMoa1000727,losing_generate_qwen,no
244,NEJMoa1000727,losing_improve_claude,no
244,NEJMoa1000727,losing_improve_gpt4omini,no
244,NEJMoa1000727,losing_improve_gpt5nano,no
244,NEJMoa1000727,losing_improve_llama,no
244,NEJMoa1000727,losing_improve_mistral,no
244,NEJMoa1000727,losing_improve_qwen,no
244,NEJMoa1000727,losing_paraphrase_claude,no
244,NEJMoa1000727,losing_paraphrase_gemini,no
244,NEJMoa1000727,losing_paraphrase_gpt4omini,no
244,NEJMoa1000727,losing_paraphrase_gpt5nano,no
244,NEJMoa1000727,losing_paraphrase_llama,no
244,NEJMoa1000727,losing_paraphrase_mistral,no
244,NEJMoa1000727,losing_paraphrase_qwen,no
245,NEJMoa1000727,winning_text,no
245,NEJMoa1000727,losing_text,no
245,NEJMoa1000727,losing_generate_claude,no
245,NEJMoa1000727,losing_generate_gemini,no
245,NEJMoa1000727,losing_generate_gpt4omini,no
245,NEJMoa1000727,losing_generate_gpt5nano,no
245,NEJMoa1000727,losing_generate_llama,no
245,NEJMoa1000727,losing_generate_mistral,no
245,NEJMoa1000727,losing_generate_qwen,no
245,NEJMoa1000727,losing_improve_claude,no
245,NEJMoa1000727,losing_improve_gpt4omini,no
245,NEJMoa1000727,losing_improve_gpt5nano,no
245,NEJMoa1000727,losing_improve_llama,no
245,NEJMoa1000727,losing_improve_mistral,no
245,NEJMoa1000727,losing_improve_qwen,no
245,NEJMoa1000727,losing_paraphrase_claude,no
245,NEJMoa1000727,losing_paraphrase_gpt4omini,no
245,NEJMoa1000727,losing_paraphrase_gpt5nano,no
245,NEJMoa1000727,losing_paraphrase_llama,no
245,NEJMoa1000727,losing_paraphrase_mistral,no
245,NEJMoa1000727,losing_paraphrase_qwen,no
246,NEJMoa1000727,winning_text,no
246,NEJMoa1000727,losing_text,no
246,NEJMoa1000727,losing_generate_claude,no
246,NEJMoa1000727,losing_generate_gemini,no
246,NEJMoa1000727,losing_generate_gpt4omini,no
246,NEJMoa1000727,losing_generate_gpt5nano,no
246,NEJMoa1000727,losing_generate_llama,no
246,NEJMoa1000727,losing_generate_mistral,no
246,NEJMoa1000727,losing_generate_qwen,no
246,NEJMoa1000727,losing_improve_claude,no
246,NEJMoa1000727,losing_improve_gpt4omini,no
246,NEJMoa1000727,losing_improve_gpt5nano,no
246,NEJMoa1000727,losing_improve_llama,no
246,NEJMoa1000727,losing_improve_mistral,no
246,NEJMoa1000727,losing_improve_qwen,no
246,NEJMoa1000727,losing_paraphrase_claude,no
246,NEJMoa1000727,losing_paraphrase_gemini,no
246,NEJMoa1000727,losing_paraphrase_gpt4omini,no
246,NEJMoa1000727,losing_paraphrase_gpt5nano,no
246,NEJMoa1000727,losing_paraphrase_llama,no
246,NEJMoa1000727,losing_paraphrase_mistral,no
246,NEJMoa1000727,losing_paraphrase_qwen,no
248,NEJMoa1000727,winning_text,no
248,NEJMoa1000727,losing_text,no
248,NEJMoa1000727,losing_generate_claude,no
248,NEJMoa1000727,losing_generate_gemini,no
248,NEJMoa1000727,losing_generate_gpt4omini,no
248,NEJMoa1000727,losing_generate_gpt5nano,no
248,NEJMoa1000727,losing_generate_llama,no
248,NEJMoa1000727,losing_generate_mistral,no
248,NEJMoa1000727,losing_generate_qwen,no
248,NEJMoa1000727,losing_improve_claude,no
248,NEJMoa1000727,losing_improve_gpt4omini,no
248,NEJMoa1000727,losing_improve_gpt5nano,no
248,NEJMoa1000727,losing_improve_llama,no
248,NEJMoa1000727,losing_improve_mistral,no
248,NEJMoa1000727,losing_improve_qwen,no
248,NEJMoa1000727,losing_paraphrase_claude,no
248,NEJMoa1000727,losing_paraphrase_gemini,no
248,NEJMoa1000727,losing_paraphrase_gpt4omini,no
