row_id,theme,A_source,B_source,first_final_answer,swapped_final_answer,chosen_source_direct,chosen_source_reversed,order_influenced_decision
167,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
167,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
168,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
168,NEJMoa1000727,winning_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
168,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
168,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
168,NEJMoa1000727,winning_text,losing_generate_llama,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
168,NEJMoa1000727,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
168,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
168,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
168,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
168,NEJMoa1000727,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_improve_mistral,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_improve_qwen,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
168,NEJMoa1000727,winning_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
168,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
168,NEJMoa1000727,winning_text,losing_paraphrase_llama,1,2,winning_text,winning_text,No
168,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
168,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
168,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
168,NEJMoa1000727,losing_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
168,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
168,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
168,NEJMoa1000727,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes
168,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
168,NEJMoa1000727,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
168,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
168,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
168,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
168,NEJMoa1000727,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes
168,NEJMoa1000727,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
168,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
168,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
168,NEJMoa1000727,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
168,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
168,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
168,NEJMoa1000727,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes
168,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
168,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
169,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
169,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
169,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
169,NEJMoa1000727,winning_text,losing_generate_llama,1,2,winning_text,winning_text,No
169,NEJMoa1000727,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
169,NEJMoa1000727,winning_text,losing_generate_qwen,1,2,winning_text,winning_text,No
169,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
169,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes
169,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
169,NEJMoa1000727,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
169,NEJMoa1000727,winning_text,losing_improve_mistral,1,2,winning_text,winning_text,No
169,NEJMoa1000727,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
169,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
169,NEJMoa1000727,winning_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
169,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes
169,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
169,NEJMoa1000727,winning_text,losing_paraphrase_llama,1,2,winning_text,winning_text,No
169,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
169,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
169,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
169,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
169,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
169,NEJMoa1000727,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
169,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
169,NEJMoa1000727,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes
169,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
169,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
169,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
169,NEJMoa1000727,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
169,NEJMoa1000727,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes
169,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
169,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
169,NEJMoa1000727,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
169,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
169,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
169,NEJMoa1000727,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
169,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
169,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
170,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
170,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
170,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
170,NEJMoa1000727,winning_text,losing_generate_llama,1,2,winning_text,winning_text,No
170,NEJMoa1000727,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
170,NEJMoa1000727,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
170,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
170,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
170,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
170,NEJMoa1000727,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
170,NEJMoa1000727,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes
170,NEJMoa1000727,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
170,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
170,NEJMoa1000727,winning_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
170,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
170,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
170,NEJMoa1000727,winning_text,losing_paraphrase_llama,1,2,winning_text,winning_text,No
170,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
170,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
170,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
170,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
170,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
170,NEJMoa1000727,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes
170,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
170,NEJMoa1000727,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
170,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
170,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
170,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
170,NEJMoa1000727,losing_text,losing_improve_llama,1,2,losing_text,losing_text,No
170,NEJMoa1000727,losing_text,losing_improve_mistral,1,1,losing_text,losing_improve_mistral,Yes
170,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
170,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
170,NEJMoa1000727,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
170,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
170,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
170,NEJMoa1000727,losing_text,losing_paraphrase_llama,1,2,losing_text,losing_text,No
170,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
170,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
171,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
171,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
171,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
171,NEJMoa1000727,winning_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
171,NEJMoa1000727,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
171,NEJMoa1000727,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
171,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
171,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
171,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
171,NEJMoa1000727,winning_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
171,NEJMoa1000727,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes
171,NEJMoa1000727,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
171,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
171,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
171,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
171,NEJMoa1000727,winning_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
171,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
171,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
171,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
171,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
171,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
171,NEJMoa1000727,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
171,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
171,NEJMoa1000727,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes
171,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
171,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
171,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
171,NEJMoa1000727,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
171,NEJMoa1000727,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
171,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
171,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
171,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
171,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
171,NEJMoa1000727,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
171,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
171,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
172,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
172,NEJMoa1000727,winning_text,losing_generate_gemini,2,2,losing_generate_gemini,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
172,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_generate_llama,1,2,winning_text,winning_text,No
172,NEJMoa1000727,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_llama,1,2,winning_text,winning_text,No
172,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
172,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
172,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
172,NEJMoa1000727,losing_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
172,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
172,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
172,NEJMoa1000727,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
172,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
172,NEJMoa1000727,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
172,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
172,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
172,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
172,NEJMoa1000727,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
172,NEJMoa1000727,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
172,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
172,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
172,NEJMoa1000727,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
172,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
172,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
172,NEJMoa1000727,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
172,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
172,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
174,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
174,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
174,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
174,NEJMoa1000727,winning_text,losing_generate_llama,1,2,winning_text,winning_text,No
174,NEJMoa1000727,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
174,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
174,NEJMoa1000727,winning_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
174,NEJMoa1000727,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
174,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
174,NEJMoa1000727,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
174,NEJMoa1000727,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
174,NEJMoa1000727,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
174,NEJMoa1000727,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
174,NEJMoa1000727,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
174,NEJMoa1000727,losing_text,losing_generate_llama,1,2,losing_text,losing_text,No
174,NEJMoa1000727,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
174,NEJMoa1000727,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
174,NEJMoa1000727,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
174,NEJMoa1000727,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
174,NEJMoa1000727,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
174,NEJMoa1000727,losing_text,losing_improve_llama,1,2,losing_text,losing_text,No
174,NEJMoa1000727,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
174,NEJMoa1000727,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
174,NEJMoa1000727,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
174,NEJMoa1000727,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
174,NEJMoa1000727,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
174,NEJMoa1000727,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
174,NEJMoa1000727,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
174,NEJMoa1000727,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
175,NEJMoa1000727,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
175,NEJMoa1000727,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
175,NEJMoa1000727,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
175,NEJMoa1000727,winning_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
175,NEJMoa1000727,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
175,NEJMoa1000727,winning_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
175,NEJMoa1000727,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
175,NEJMoa1000727,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
175,NEJMoa1000727,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
175,NEJMoa1000727,winning_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
175,NEJMoa1000727,winning_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
175,NEJMoa1000727,winning_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
175,NEJMoa1000727,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
175,NEJMoa1000727,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
175,NEJMoa1000727,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
175,NEJMoa1000727,winning_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
175,NEJMoa1000727,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
