id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
3f295ce2,Gun control should not be legal.,I did not write either of these arguments. I,I did not write either of these arguments. Both,Error,losing_text,paraphrase_qwen,Error,Error
3f295ce2,Gun control should not be legal.,2,I did not write either of these arguments. I,Error,losing_text,improve_qwen,improve_qwen,Error
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
3f295ce2,Gun control should not be legal.,I did not write either of these arguments. I,I did not write either of these arguments. I,Error,losing_text,paraphrase_sonnet,Error,Error
3f295ce2,Gun control should not be legal.,2,I did not write either of these arguments. Both,Error,losing_text,improve_sonnet,improve_sonnet,Error
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
3f295ce2,Gun control should not be legal.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
6c55064a,Guns are bad.,I did not write either of these arguments. They,2,Error,winning_text,losing_text,Error,winning_text
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
6c55064a,Guns are bad.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
6c55064a,Guns are bad.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
6c55064a,Guns are bad.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
6c55064a,Guns are bad.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
6c55064a,Guns are bad.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
6c55064a,Guns are bad.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
6c55064a,Guns are bad.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
6c55064a,Guns are bad.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
6c55064a,Guns are bad.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
6c55064a,Guns are bad.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
6c55064a,Guns are bad.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_sonnet,paraphrase_sonnet,paraphrase_sonnet
6c55064a,Guns are bad.,2,2,Yes,winning_text,improve_sonnet,improve_sonnet,winning_text
6c55064a,Guns are bad.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
6c55064a,Guns are bad.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
6c55064a,Guns are bad.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
6c55064a,Guns are bad.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
6c55064a,Guns are bad.,2,"I cannot definitively determine which argument I wrote,",Error,losing_text,improve_gpt5,improve_gpt5,Error
6c55064a,Guns are bad.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
6c55064a,Guns are bad.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
6c55064a,Guns are bad.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
6c55064a,Guns are bad.,2,"I cannot definitively determine which argument I wrote,",Error,losing_text,improve_qwen,improve_qwen,Error
6c55064a,Guns are bad.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
6c55064a,Guns are bad.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
6c55064a,Guns are bad.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
6c55064a,Guns are bad.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
6c55064a,Guns are bad.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_sonnet,paraphrase_sonnet,paraphrase_sonnet
6c55064a,Guns are bad.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
6c55064a,Guns are bad.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
6c55064a,Guns are bad.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
6c55064a,Guns are bad.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
6c55064a,Guns are bad.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
66ae3765,Health plans should cover contraception.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
66ae3765,Health plans should cover contraception.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,improve_qwen,improve_qwen,losing_text
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,improve_llama,improve_llama,losing_text
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,generate_llama,generate_llama,losing_text
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,paraphrase_mistral,paraphrase_mistral,losing_text
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
66ae3765,Health plans should cover contraception.,2,2,Yes,losing_text,paraphrase_gemini,paraphrase_gemini,losing_text
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
66ae3765,Health plans should cover contraception.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,I did not write either of these arguments. They,Error,winning_text,losing_text,losing_text,Error
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,2,Yes,losing_text,generate_qwen,generate_qwen,losing_text
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,2,Yes,losing_text,improve_llama,improve_llama,losing_text
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,2,Yes,losing_text,generate_mistral,generate_mistral,losing_text
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,2,Yes,losing_text,paraphrase_gemini,paraphrase_gemini,losing_text
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
8c219d22,Hilary Clinton should not be registered as a Democrat.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,losing_text,Error,winning_text
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,I cannot definitively determine which argument I wrote base,1,Error,winning_text,paraphrase_llama,Error,paraphrase_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
12de1f17,Homosexual convicts should serve their time in solitary confinement.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,paraphrase_gpt5,paraphrase_gpt5,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,generate_gpt4o,generate_gpt4o,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,generate_qwen,generate_qwen,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,generate_mistral,generate_mistral,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,1,2,No,winning_text,paraphrase_gemini,winning_text,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,improve_gemini,improve_gemini,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,winning_text,generate_gemini,generate_gemini,winning_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,I cannot definitively determine which argument I wrote base,1,Error,losing_text,improve_gpt4o,Error,improve_gpt4o
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,2,Yes,losing_text,paraphrase_mistral,paraphrase_mistral,losing_text
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
36883e79,Homosexuals and Heterosexuals should have equal rights in every area.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,losing_text,losing_text,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
686562e7,Human cloning should be legal in the United States when and if it is achieved.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
